Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"newPwVisible = waitForElementVisible(inputNewPassword, WAIT_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 14:59:24,02-01-2026 14:59:24,0.247s,PASSED
"reNewPwVisible = waitForElementVisible(inputReEnterNewPassword, WAIT_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 14:59:24,02-01-2026 14:59:24,0.250s,PASSED
if (!(emailVisible && phoneVisible && newPwVisible && reNewPwVisible)),Chrome 143.0.7499.170,,,02-01-2026 14:59:24,02-01-2026 14:59:24,0.001s,PASSED
if (!(emailVisible && phoneVisible && newPwVisible && reNewPwVisible)),Chrome 143.0.7499.170,,,02-01-2026 14:59:24,02-01-2026 14:59:24,0.000s,PASSED
timestamp = SimpleDateFormat(yyyyMMddHHmmss).format(new java.util.Date()),Chrome 143.0.7499.170,,,02-01-2026 14:59:24,02-01-2026 14:59:24,0.019s,PASSED
"randomEmail = ""test"" + timestamp + ""@gmail.com""",Chrome 143.0.7499.170,,,02-01-2026 14:59:24,02-01-2026 14:59:24,0.001s,PASSED
"logInfo(""📧 Email sẽ nhập: "" + randomEmail)",Chrome 143.0.7499.170,,,02-01-2026 14:59:24,02-01-2026 14:59:24,0.008s,PASSED
"setText(inputEmail, randomEmail)",Chrome 143.0.7499.170,,,02-01-2026 14:59:24,02-01-2026 14:59:25,0.621s,PASSED
"setText(inputPhone, ""123456789"")",Chrome 143.0.7499.170,,,02-01-2026 14:59:25,02-01-2026 14:59:26,0.648s,PASSED
"setText(inputNewPassword, ""Test@12345678"")",Chrome 143.0.7499.170,,,02-01-2026 14:59:26,02-01-2026 14:59:26,0.570s,PASSED
"setText(inputReEnterNewPassword, ""Test@12345678"")",Chrome 143.0.7499.170,,,02-01-2026 14:59:26,02-01-2026 14:59:27,0.642s,PASSED
"clickable = waitForElementClickable(btnCreateAccount, 30, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 14:59:27,02-01-2026 14:59:27,0.261s,PASSED
if (!(clickable)),Chrome 143.0.7499.170,,,02-01-2026 14:59:27,02-01-2026 14:59:27,0.001s,PASSED
if (!(clickable)),Chrome 143.0.7499.170,,,02-01-2026 14:59:27,02-01-2026 14:59:27,0.001s,PASSED
click(btnCreateAccount),Chrome 143.0.7499.170,,,02-01-2026 14:59:27,02-01-2026 14:59:27,0.321s,PASSED
"comment(""✅ Đã click button aria-label='Create Account'."")",Chrome 143.0.7499.170,,,02-01-2026 14:59:27,02-01-2026 14:59:27,0.003s,PASSED
"comment(""⏳ Chờ UI render sau khi tạo tài khoản..."")",Chrome 143.0.7499.170,,,02-01-2026 14:59:27,02-01-2026 14:59:27,0.003s,PASSED
waitForPageLoad(30),Chrome 143.0.7499.170,,,02-01-2026 14:59:27,02-01-2026 14:59:27,0.012s,PASSED
delay(2),Chrome 143.0.7499.170,,,02-01-2026 14:59:27,02-01-2026 14:59:29,2.019s,PASSED
btnTextEqualsEmail = new com.kms.katalon.core.testobject.TestObject(obj_btn_text_equals_email),Chrome 143.0.7499.170,,,02-01-2026 14:59:29,02-01-2026 14:59:29,0.001s,PASSED
"btnTextEqualsEmail.addProperty(""xpath"", EQUALS, ""(//button[normalize-space(.)='"" + randomEmail + ""']"" + "" | //*[@role='button' and normalize-space(.)='"" + randomEmail + ""']"" + "" | //a[contains(@class,'btn') and normalize-space(.)='"" + randomEmail + ""'])"")",Chrome 143.0.7499.170,,,02-01-2026 14:59:29,02-01-2026 14:59:29,0.001s,PASSED
"btnExactVisible = waitForElementVisible(btnTextEqualsEmail, 15, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 14:59:29,02-01-2026 14:59:45,15.187s,WARNING
if (btnExactVisible),Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.000s,PASSED
else,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.574s,PASSED
,,,,,,,
Test Cases/LGG/LG-13,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:53,7.417s,PASSED
PAGELOAD_TIMEOUT = 300,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.000s,PASSED
WAIT_FIELD = 60,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.000s,PASSED
MAX_RELOAD_ATTEMPTS = 1,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.001s,PASSED
WAIT_AFTER_CLICK = 90,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.001s,PASSED
WAIT_TIMEOUT = 120,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.001s,PASSED
MEDIUM = 15,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.001s,PASSED
SHORT = 5,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.000s,PASSED
LONG = 30,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:45,0.000s,PASSED
try,Chrome 143.0.7499.170,,,02-01-2026 14:59:45,02-01-2026 14:59:46,0.422s,PASSED
driver = getWebDriver(),Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.001s,PASSED
"bodyEl = driver.findElement(By.tagName(""body""))",Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.228s,PASSED
actions = new org.openqa.selenium.interactions.Actions(driver),Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.001s,PASSED
targetX = 0,Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.001s,PASSED
targetY = 300,Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.000s,PASSED
"moveToElement(bodyEl, targetX, targetY).perform()",Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.113s,PASSED
"comment(🖱️ Đã move Actions tới body offset (x=$targetX, y=$targetY).)",Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.002s,PASSED
click().perform(),Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.008s,PASSED
"comment(✅ Đã click bằng Actions tại mép trái (x≈0), giữa màn hình (y≈$targetY).)",Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.002s,PASSED
aAccount = new com.kms.katalon.core.testobject.TestObject(a_account),Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.001s,PASSED
"aAccount.addProperty(""xpath"", EQUALS, ""//a[@href='account']"")",Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.001s,PASSED
"present = waitForElementPresent(aAccount, WAIT_TIMEOUT, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:46,0.241s,PASSED
"visible = waitForElementVisible(aAccount, WAIT_TIMEOUT, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 14:59:46,02-01-2026 14:59:47,0.236s,PASSED
"clickable = waitForElementClickable(aAccount, WAIT_TIMEOUT, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.246s,PASSED
if (!(present && visible)),Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.001s,PASSED
if (clickable),Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.325s,PASSED
spanAdmin = new com.kms.katalon.core.testobject.TestObject(obj_span_admin_test_1),Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.002s,PASSED
"spanAdmin.addProperty(""xpath"", EQUALS, ""//button[.//span[contains(normalize-space(), 'test')]]"")",Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.001s,PASSED
iExitToApp = new com.kms.katalon.core.testobject.TestObject(obj_i_exit_to_app),Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.001s,PASSED
"iExitToApp.addProperty(""xpath"", EQUALS, ""//i[normalize-space(text())='exit_to_app']"")",Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.001s,PASSED
userNameInput = new com.kms.katalon.core.testobject.TestObject(obj_input_userName),Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.002s,PASSED
"userNameInput.addProperty(""id"", EQUALS, ""userName"")",Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.000s,PASSED
try,Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:47,0.002s,PASSED
try,Chrome 143.0.7499.170,,,02-01-2026 14:59:47,02-01-2026 14:59:53,5.412s,PASSED
