Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
allValidationDivs = new com.kms.katalon.core.testobject.TestObject(obj_all_validation_divs),Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.001s,PASSED
"allValidationDivs.addProperty(""xpath"", EQUALS, ""//div[contains(@class,'validation-message')]"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.001s,PASSED
"anyValidationVisible = waitForElementVisible(allValidationDivs, WAIT_AFTER_CLICK, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.458s,PASSED
if (!(anyValidationVisible)),Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.001s,PASSED
"validationDivs = findWebElements(allValidationDivs, 10)",Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.251s,PASSED
comment(🔎 Số div.validation-message tìm thấy: $validationDivs.size()),Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.021s,PASSED
if (validationDivs.size() != 3),Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.002s,PASSED
msgEmail = new com.kms.katalon.core.testobject.TestObject(obj_msg_email),Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.002s,PASSED
"msgEmail.addProperty(""xpath"", EQUALS, ""//div[contains(@class,'validation-message') and normalize-space(.)='Please enter a valid Email address.']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.001s,PASSED
msgNewPw = new com.kms.katalon.core.testobject.TestObject(obj_msg_new_password),Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.001s,PASSED
"msgNewPw.addProperty(""xpath"", EQUALS, ""//div[contains(@class,'validation-message') and normalize-space(.)='Please enter your new password!']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.001s,PASSED
msgConfirmPw = new com.kms.katalon.core.testobject.TestObject(obj_msg_confirm_password),Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.001s,PASSED
"msgConfirmPw.addProperty(""xpath"", EQUALS, ""//div[contains(@class,'validation-message') and normalize-space(.)='Please enter your new password confirm!']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.001s,PASSED
"emailMsgPresent = waitForElementPresent(msgEmail, 10, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:28,0.252s,PASSED
"newPwMsgPresent = waitForElementPresent(msgNewPw, 10, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.246s,PASSED
"confirmPwMsgPresent = waitForElementPresent(msgConfirmPw, 10, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.233s,PASSED
if (!(emailMsgPresent && newPwMsgPresent && confirmPwMsgPresent)),Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
,,,,,,,
Test Cases/CA/CA-08,Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:37,9.133s,PASSED
PAGELOAD_TIMEOUT = 300,Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.002s,PASSED
WAIT_FIELD = 60,Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
MAX_RELOAD_ATTEMPTS = 1,Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
WAIT_AFTER_CLICK = 30,Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
inputEmail = new com.kms.katalon.core.testobject.TestObject(obj_input_email),Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
"inputEmail.addProperty(""xpath"", EQUALS, ""//*[@aria-label and normalize-space(@aria-label)='Email']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
inputPhone = new com.kms.katalon.core.testobject.TestObject(obj_input_phone),Chrome 143.0.7499.170,,,02-01-2026 15:00:28,02-01-2026 15:00:28,0.001s,PASSED
